date,chain,store_id,barcode,cbs_code,cbs_name,group,product_name,name,manufacturer,quantity,unit_of_measure,unit_qty,is_weighted,price,unit_price,promo_price,promo_min_qty,promo_desc,promo_id,effective_price,price_update,found,source_file,promo_file
2026-09-23,carrefour,9,7290000537603,120170,בשר משומר ומעובד,food,נקניקיות עוף1ק זוגלובק,"נקנקיות עוף 1 ק""ג -ז",זוגלובק,1.0,קילוגרם,קילוגרם,0.0,28.2,28.2,24.9,1.0,נקניקיות זוגלובק 1 ק ג,11433361.0,24.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290109580050,120170,בשר משומר ומעובד,food,נקניקיות צוריסוס wonders 226 גר,נקנקיות צ'וריסוס מן,זוגלובק 2000,226.0,100 גרם,גרם,0.0,27.2,12.04,,,,,27.2,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290003069590,120180,דגים,food,פילה דג סול (פוטית) קפוא,דג סול 1 קג,דאליאן גואופו אקאטיק,1.0,100 גרם,גרם,0.0,30.2,3020.0,,,,,30.2,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,5901576058585,120180,דגים,food,פילה סלמון מעושן פרוס מצונן 100 גרם,פילה דג סלמון מעושן,",",100.0,100 גרם,גרם,0.0,25.9,25.9,,,,,25.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000664026,120180,דגים,food,קציצות דג אמנון מוקפא 450 גרם,קציצות דג אמנון מוקפ,Shondong Tongxing Fo,450.0,100 גרם,גרם,0.0,35.2,7.82,,,,,35.2,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290015039246,120190,שימורי דגים ודגים מעובדים,food,רביעית טונה בהירה בשמן וילי פוד 4*160 גר,טונה בהירה בשמן וילי,גולדן פרייז קאנינג א,640.0,100 גרם,גרם,0.0,24.2,3.78,,,,,24.2,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290015039338,120190,שימורי דגים ודגים מעובדים,food,רביעית טונה במי מלח וילי פוד 4*160 גר,טונה במי מלח ויליפוד,גולדן פרייז קאנינג א,640.0,100 גרם,גרם,0.0,24.2,3.78,,,,,24.2,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,8004030344938,120190,שימורי דגים ודגים מעובדים,food,שלישיית טונה ריו מרה 3*80 גרם,טונה בשמן זית ריו מר,"בולטון אלימנטרי בע""מ",240.0,100 גרם,גרם,0.0,30.2,12.58,25.0,2.0,שלישייה טונה בשמן זית ריו מרה,11432380.0,25.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,64144090020,120210,שמנים,food,"ספריי שמן PAM בטעם שמן זית 141 מ""ל",תרסיס שמן זית פאם 14,קונגרס פודס,148.0,100 מיליליטר,מיליליטר,0.0,18.1,12.23,14.0,2.0,תרסיס שמן פאם,11439593.0,14.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,8007270999012,120210,שמנים,food,שמן גרעיני ענבים דורו 1ל,שמן גרעיני ענבים 1 ל,קוסטה דיאורו,1.0,ליטר,לא ידוע,0.0,45.3,45.3,,,,,45.3,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290002692393,120210,שמנים,food,שמן קנולה עץ הזית 1 ל מועשר,שמן קנולה מועשר עץ ה,סקנולה,1.0,ליטר,לא ידוע,0.0,16.1,16.1,,,,,16.1,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000453897,120220,מרגרינה,food,מרגרינה בטעם חמאה שמרית 200 גר,מרגרינה בטעם חמאה 20,גרונבאנג- גרונדנסק א,200.0,100 גרם,גרם,0.0,5.0,2.5,,,,,5.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,8719200998018,120220,מרגרינה,food,מרגרינה בטעם חמאה200גרם,מחמאה מרגרינה בטעם ח,"מיוצר ע""י יוניליוור",200.0,100 גרם,גרם,0.0,6.2,3.1,,,,,6.2,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000453880,120220,מרגרינה,food,מרגרינה ללא מלח לאפיה ובישול שמרית 200גר,מרגרינה ללא מלח לאפי,גרונבאנג- גרונדנסק א,200.0,100 גרם,גרם,0.0,5.0,2.5,,,,,5.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000040974,120240,חלב,food,חלב טרי 2% דל לקטוז 1 ל,** חלב תנובה קרטון ד,"תנובה, מחלבת רחובות",1.0,קילוגרם,קילוגרם,0.0,7.8,7.8,5.9,1.0,*חלב תנובה קרטון דל לקטוז 2% ליטר,11391352.0,5.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290003029815,120240,חלב,food,חלב יטבתה 3% מועשר 2 ליטר,חלב מועשר בכד 2 ליטר,מחלבת יטבתה,2.0,קילוגרם,קילוגרם,0.0,17.6,8.8,,,,,17.6,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000051352,120240,חלב,food,חלב מלא 3.8% 1ליטר תנובה,חלב תנובה של פעם בקר,הרדוף תוצרת מזון אור,1.0,ליטר,לא ידוע,0.0,9.0,9.0,,,,,9.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290006664532,120250,"לבן, יוגורט ומעדני חלב",food,"דנונה תות 3% 150 מ""ל","דנונה תות 3% 150 מ""ל","שטראוס בריאות בע""מ",150.0,100 גרם,גרם,0.0,4.1,2.73,,,,,4.1,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000043944,120250,"לבן, יוגורט ומעדני חלב",food,יוגורט כדים תנובה 1.,יוגורט כדים תנובה 1.,מחלבת אלון תבור,1.5,קילוגרם,קילוגרם,0.0,20.0,13.33,,,,,20.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000554402,120250,"לבן, יוגורט ומעדני חלב",food,מעדן חלב מלבי גד 160,"גד מלבי 160 מ""ל","מיוצר ע""י קוד יצרן E",160.0,100 מיליליטר,מיליליטר,0.0,7.9,4.94,5.0,2.0,קינוחי גד 50-60 גרם,11441271.0,5.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290106520912,120260,שמנת,food,"שמנת לבישול 9% 250 מ""ל",יטבתה שמנת לבישול 9%,מחלבת יטבתה,250.0,100 מיליליטר,מיליליטר,0.0,8.1,3.24,,,,,8.1,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000058047,120260,שמנת,food,שמנת להקצפה38% תנובה500מ,שף לבן שמנת מתוקה מה,תנובה,500.0,100 מיליליטר,מיליליטר,0.0,15.28,3.06,,,,,15.28,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290104728310,120260,שמנת,food,"שמנת עמידה לקצפת 38% 250 מ""ל",יטבתה שמנת עמידה לקצ,מחלבת יטבתה,250.0,100 מיליליטר,מיליליטר,0.0,7.64,3.06,,,,,7.64,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290008175173,120270,חמאה,food,"חמאה לל""ת מלח200ג ואליו",חמאה מפינלנד 200 גרם,ואליו אל.טי.די,200.0,100 גרם,גרם,0.0,16.9,8.45,,,,,16.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290116932033,120270,חמאה,food,חמאה מהדרין 200ג תנובה,** חמאה 200 גרם מהדר,"תנובה בע""מ",200.0,100 גרם,גרם,0.0,9.5,4.75,7.9,1.0,*חמאה 200 גרם מהדרין,11391345.0,7.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,8719200998032,120270,חמאה,food,מזולה בטעם חמאה 250 גרם,מזולה בטעם חמאה 250,"מיוצר ע""י יוניליוור",250.0,100 גרם,גרם,0.0,10.0,4.0,,,,,10.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290006492432,120280,גבינה,food,** גד בייבי מוצרלה 1,** גד בייבי מוצרלה 1,מחלבות גד בעמ,170.0,100 גרם,גרם,0.0,16.9,9.94,10.5,1.0,*גד בייבי מוצרלה 50 גרם,11391306.0,10.5,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290114310918,120280,גבינה,food,קוטג טרה 5% ווסטהיים,,,,,,,,,,,,,,,0,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290108504279,120280,גבינה,food,קשקבל צ'אנק 150 גר'.,קשקבל צ'אנק 150 גר'.,ג.וילי פוד אינטרנשיו,150.0,100 גרם,גרם,0.0,19.9,13.27,,,,,19.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290004554354,120285,גלידות,food,"גלידה פנטסיה 900 מ""ל שוקו וניל",פנטסיה שוקו וניל 900,"גלידת שטראוס בע""מ, ר",900.0,100 מיליליטר,מיליליטר,0.0,28.9,3.21,,,,,28.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290006681003,120285,גלידות,food,גלידה קרמיסימו סרבט תות לימון 650 גרם,גלידה קרמיסימו סורבה,"גלידת שטראוס בע""מ, ר",1.33,קילוגרם,קילוגרם,0.0,24.9,18.72,21.9,1.0,גלידת קרמיסימו 1.33 ליטר,11433231.0,21.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290101114338,120285,גלידות,food,מאגדת חמישיה שלגון וניל עם ש. פיסטוק 99,מאגדת חמישיה שלגון ו,",",200.0,100 גרם,גרם,0.0,30.9,15.45,20.0,1.0,מאגדת חמישיה שלגון 99 קלוריות פלדמן,11440211.0,20.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000068138,120300,"תבלינים, רטבים, מוצרים לעוגה ומזון לתינוקות",food,אינסטנט פודינג וניל 80גר,** אסם פודינג אינסטנ,"אסם השקעות בע""מ",80.0,100 גרם,גרם,0.0,5.0,6.25,4.0,1.0,*אסם פודינג אינסטנט וניל 80 גרם,11391297.0,4.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000209012,120300,"תבלינים, רטבים, מוצרים לעוגה ומזון לתינוקות",food,חומץ הדרים 5% יכין 1,חומץ הדרים 5% יכין 1,"זנלכל בע""מ",1.0,ליטר,לא ידוע,0.0,7.0,7.0,5.0,2.0,חומץ הדרים  /5%מיץ לימון יכין 1 ליטר,11439748.0,5.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000111360,120300,"תבלינים, רטבים, מוצרים לעוגה ומזון לתינוקות",food,חרדל אמיתי תלמה 250 גרם,חרדל אמיתי 250 גרם מ,יוניליוור  ישראל מזו,250.0,100 גרם,גרם,0.0,7.0,2.8,,,,,7.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290006251589,120310,תה,food,תה ירוק נענע באריזה 50 יח,תה ירוק עם עלי נענע,בית ויסוצקי,75.0,100 גרם,גרם,0.0,40.3,53.73,34.9,1.0,תה ירוק ויסוצקי 1.5 גר,11432454.0,34.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290006251107,120310,תה,food,תה מסאלה צאי 25שק*2גרם,תה מסאלה ויסוצקי 2/2,תה ויסוצקי,50.0,100 גרם,גרם,0.0,20.1,40.2,,,,,20.1,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000345536,120310,תה,food,תה נענע 25 שקיקים 1.5 גרם,תה נענע 25 שקיות 1.5,תה ויסוצקי,37.5,100 גרם,גרם,0.0,18.9,50.4,,,,,18.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000176420,120320,קפה,food,** קפה נמס עלית פחית,** קפה נמס עלית פחית,שטראוס קפה בי.וי.,200.0,100 גרם,גרם,0.0,25.9,12.95,21.5,1.0,*נס קפה עלית 200 גרם,11417422.0,21.5,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000176413,120320,קפה,food,קפה נמס עלית 50 גרם,עלית נמס 50 גר',שטראוס קפה בי.וי,50.0,100 גרם,גרם,0.0,11.9,23.8,,,,,11.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290119384044,120320,קפה,food,קפה נמס עלית צ'יקו 1,קפה נמס עלית צ'יקו 1,לרו,100.0,100 גרם,גרם,0.0,16.9,16.9,,,,,16.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290003029792,120330,קקאו,food,שוקו בשקית8*225מ יטבתה,יטבתה מהדרין שוקו שק,מחלבת יטבתה,1.8,קילוגרם,קילוגרם,0.0,21.7,12.06,,,,,21.7,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290102398560,120330,קקאו,food,"שוקו ללת""ס בקבוק1ל טרה",שוקו טרה מועשר בבקבו,",",1.0,קילוגרם,קילוגרם,0.0,13.3,13.3,,,,,13.3,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290010116980,120330,קקאו,food,שוקולית בשקית850ג עלית,שוקולית 850 גרם,שטראוס קפה בי.וי.,850.0,100 גרם,גרם,0.0,19.9,2.34,,,,,19.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000136158,120350,משקאות קלים,food,פפסי מקס 1.5 ליטר.,פפסי מקס 1.5 ליטר.,"טמפו משקאות בע""מ",1.5,קילוגרם,קילוגרם,0.0,7.3,4.87,6.0,2.0,דיאט סבן אפ/פפסי מקס 1.5 ל,11432404.0,6.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290013585394,120350,משקאות קלים,food,קוקה קולה 1ליטר בודד,קוקה קולה 1 ליטר.,",",1.0,קילוגרם,קילוגרם,0.0,6.9,6.9,,,,,6.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290110115364,120350,משקאות קלים,food,קוקה קולה 6*1.5 ליטר,קוקה קולה 6*1.5 ליטר,",",9.0,קילוגרם,קילוגרם,0.0,45.9,5.1,,,,,45.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290001594575,120360,משקאות אלכוהולים,food,"בירה טובורג פחית 500 מ""ל",טובורג רד פחית פקדון,",",500.0,100 מיליליטר,מיליליטר,0.0,10.6,2.12,,,,,10.6,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290008464475,120360,משקאות אלכוהולים,food,"בירה מכבי פחית 500 מ""ל","מכבי פחית 500מ""ל","טמפו משקאות בע""מ",500.0,100 מיליליטר,מיליליטר,0.0,7.6,1.52,,,,,7.6,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290001594568,120360,משקאות אלכוהולים,food,"בירה קרלסברג בפחית500מ""ל",קרלסברג בירה פחית 50,",",500.0,100 מיליליטר,מיליליטר,0.0,10.6,2.12,,,,,10.6,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290018249802,120380,סוכר ותחליפיו,food,ממתיק סוויטאנגו 280 גר,סוויטאנגו ממתיק 280,"דרך לחיות בע""מ",280.0,100 גרם,גרם,0.0,28.2,10.07,,,,,28.2,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290001990148,120380,סוכר ותחליפיו,food,סוכר גולדן קלאסי צנצנת 1 קג,סוכר גולדן קלאסי בצנ,"סוגת תעשיות בע""מ",1.0,1 קילוגרם,קילוגרם,0.0,14.1,14.1,,,,,14.1,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000504278,120380,סוכר ותחליפיו,food,סוכרזית פטנט 700 טבליות,סוכרזית פטנט 700 טבל,ביסקול בע''מ,574.0,100 גרם,גרם,0.0,15.1,2.63,,,,,15.1,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290113190375,120390,"ריבה, דבש וכדומה",food,סילאן טבעי ללא סוכר720גר,סילאן סירופ תמרים טב,סיטוגלו גידה אינסאט,720.0,100 גרם,גרם,0.0,18.1,2.51,,,,,18.1,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290113190863,120390,"ריבה, דבש וכדומה",food,סילאן שקדיה 100% טבעי385,סילאן טבעי לחיץ שקדי,דובאי,400.0,100 גרם,גרם,0.0,15.1,3.77,,,,,15.1,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290112197597,120390,"ריבה, דבש וכדומה",food,ריבת פירות יער טרו 250 גר,טרו ריבת פירות יער 2,סימה,250.0,100 גרם,גרם,0.0,15.9,6.36,,,,,15.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000178103,120400,ממתקים ושוקולד,food,שוקולד חלב פרה 100*4 גרם,פרה שוקולד חלב 4*100,"שטראוס גרופ בע""מ.",400.0,100 גרם,גרם,0.0,27.9,6.97,,,,,27.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7622202265648,120400,ממתקים ושוקולד,food,שוקולד לבן מילקה 90 גרם,מילקה שוקולד לבן 90,",",90.0,100 גרם,גרם,0.0,9.9,11.0,7.5,2.0,שוקולד מילקה 100 גר,11432334.0,7.5,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290112348548,120400,ממתקים ושוקולד,food,שוקולד פרה לבן 100 גרם,פרה שוקולד לבן 100 ג,"שטראוס גרופ בע""מ.",100.0,100 גרם,גרם,0.0,8.9,8.9,8.0,2.0,שוקולד חלב/מריר פרה 00 גר,11433422.0,8.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290119373925,150315,סלטים מוכנים,food,מטבוחה חריפה אש 250 גרם,אחלה סלט מטבוחה חריפ,"שטראוס גרופ בע""מ",250.0,100 גרם,גרם,0.0,12.1,4.84,9.0,2.0,"סלטי אחלה 250, גרם",11439768.0,9.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290107958639,150315,סלטים מוכנים,food,מטבוחה מרוקאית חריפה אחלה 400 גר,אחלה מטבוחה מרוקאית,"שטראוס גרופ בע""מ",400.0,100 גרם,גרם,0.0,16.1,4.03,13.0,2.0,סלטי אחלה מיוחדים עד 500 גר,11439761.0,13.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290010931330,150315,סלטים מוכנים,food,סלט מטבוחה אחלה 500,אחלה מטבוחה 500ג,"שטראוס גרופ בע""מ",500.0,100 גרם,גרם,0.0,14.9,2.98,13.0,2.0,סלטי אחלה מיוחדים עד 500 גר,11439761.0,13.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,1615,120042,ירקות טריים,fv,בצל יבש: בצל אדום,בצל אדום,",",1.0,קילוגרם,קילוגרם,1.0,4.9,4.9,,,,,4.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,1708,120042,ירקות טריים,fv,גזר: גזר,גזר,",",1.0,קילוגרם,קילוגרם,1.0,4.9,4.9,,,,,4.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,1502,120042,ירקות טריים,fv,מלפפונים: מלפפון,מלפפון,",",1.0,קילוגרם,קילוגרם,1.0,6.9,6.9,,,,,6.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,1516,120042,ירקות טריים,fv,פלפל: פלפל אדום,פלפל אדום,כללי,1.0,קילוגרם,קילוגרם,1.0,9.9,9.9,,,,,9.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,1494,120042,ירקות טריים,fv,"תפוחי אדמה: תפו""א לבן תפזורת","תפו""א לבן תפזורת",",",1.0,קילוגרם,קילוגרם,1.0,4.9,4.9,,,,,4.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,1543,120043,פירות טריים,fv,אבטיח: אבטיח,אבטיח,כללי,1.0,קילוגרם,קילוגרם,1.0,3.9,3.9,,,,,3.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,7290000078021,120043,פירות טריים,fv,בננות: בננה צ`יפס,בננה צ`יפס,",",1.0,קילוגרם,קילוגרם,1.0,49.0,49.0,,,,,49.0,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,1518,120043,פירות טריים,fv,מלון: מלון,מלון,כללי,1.0,קילוגרם,קילוגרם,1.0,6.9,6.9,,,,,6.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,1552,120043,פירות טריים,fv,תפוזים: תפוז,תפוז,כללי,1.0,קילוגרם,קילוגרם,1.0,7.9,7.9,,,,,7.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-23,carrefour,9,1645,120043,פירות טריים,fv,תפוחים: תפוח עץ גלה,תפוח עץ גלה,",",1.0,קילוגרם,קילוגרם,1.0,12.9,12.9,,,,,12.9,,1,PriceFull7290055700007-001-009-20260923-051006.gz,PromoFull7290055700007-001-009-20260923-051059.gz
2026-09-24,shufersal,290,7290020216953,120070,לחם,food,אנג'ל לחם PRO מלא פר,לחם פרו 500 גרם,מאפיית שלמה א. אנגל,500.0,100 גרם,גרם,0.0,21.9,4.38,,,,,21.9,,1,PriceFull7290027600007-002-290-20260924-030000.gz,PromoFull7290027600007-002-290-20260924-030000.gz
2026-09-24,shufersal,290,7290018500361,120070,לחם,food,לחם אחיד פרוס 900 גרם,לחם אחיד פרוס 900 גרם,מאפיית שלמה א. אנגל,900.0,100 גרם,גרם,0.0,10.05,1.12,,,,,10.05,,1,PriceFull7290027600007-002-290-20260924-030000.gz,PromoFull7290027600007-002-290-20260924-030000.gz
2026-09-24,shufersal,290,7290002065555,120070,לחם,food,לחמניות בשקית 6*75 גרם,לחמניות בשקית 6*75 גרם,מאפיית שלמה א. אנגל,450.0,100 גרם,גרם,0.0,12.5,2.78,10.0,1.0,10 לחמניות בשקית 75*6 גרם,4611959.0,10.0,,1,PriceFull7290027600007-002-290-20260924-030000.gz,PromoFull7290027600007-002-290-20260924-030000.gz
2026-09-24,shufersal,290,7290000074252,120080,"ביסקוויטים, עוגות וכדומה",food,אסם קרקר שומשום 250ג,קרקר שומשום 250 גרם,"אסם תעשיות מזון בע""מ",250.0,100 גרם,גרם,0.0,11.2,4.48,,,,,11.2,,1,PriceFull7290027600007-002-290-20260924-030000.gz,PromoFull7290027600007-002-290-20260924-030000.gz
2026-09-24,shufersal,290,7290115201727,120080,"ביסקוויטים, עוגות וכדומה",food,ביסלי חטיף בטעם בצל,ביסלי בצל 200 גרם,"אסם תעשיות מזון בע""מ",200.0,100 גרם,גרם,0.0,7.9,3.95,,,,,7.9,,1,PriceFull7290027600007-002-290-20260924-030000.gz,PromoFull7290027600007-002-290-20260924-030000.gz
2026-09-24,shufersal,290,7290000074245,120080,"ביסקוויטים, עוגות וכדומה",food,קרם קרקר אסם 250 גרם,קרם קרקר 250 גרם,"אסם תעשיות מזון בע""מ",250.0,100 גרם,גרם,0.0,9.9,3.96,,,,,9.9,,1,PriceFull7290027600007-002-290-20260924-030000.gz,PromoFull7290027600007-002-290-20260924-030000.gz
